806819601,2019
722851872,2018
756199532,2017
766131001,2016
734999928,2015
765261167,2014
744953689,2013
768251736,2012
774688153,2011
797215631,2010
743471058,2009
760577069,2008
797474528,2007
786307969,2006
765752143,2005
824624762,2004
752769112,2003
783327578,2002
756017875,2001
789797725,2000
